,date,channelA,channelB,channelC,channelD,holidays,holidays/holiday__Confraternização Universal,holidays/holiday__Dia Nacional de Zumbi e da Consciência Negra,holidays/holiday__Dia do Trabalhador,holidays/holiday__Finados,holidays/holiday__Independência do Brasil,holidays/holiday__Natal,holidays/holiday__Nossa Senhora Aparecida,holidays/holiday__Proclamação da República,holidays/holiday__Sexta-feira Santa,holidays/holiday__Tiradentes,mean,monthly_seasonality,obs,trend,weekly_seasonality,yearly_seasonality
1428,2022-05-27,0.119053446,0.050910708,0.015512779,0.057799436,3.672724e-05,-1.9747178e-11,-0.0,3.672726e-05,2.0256931e-26,-0.0,-6.247243e-24,0.0,-3.4029636e-16,2.5441612e-19,-4.6202336e-25,0.6617646,0.0062687136,0.6558913,0.40381452,0.007522067,0.0008462227
1429,2022-05-28,0.118156746,0.04962095,0.01631779,0.05839643,2.7718477e-05,-1.6907383e-11,-0.0,2.7718494e-05,1.5444046e-26,-0.0,-4.539337e-24,0.0,-2.8850048e-16,1.03642745e-19,-1.114947e-25,0.634416,-0.0019850447,0.5818262,0.40381452,-0.009638912,-0.000294162
1430,2022-05-29,0.11763807,0.050481573,0.016865367,0.058253292,2.091946e-05,-1.4475973e-11,-0.0,2.0919475e-05,1.1774664e-26,-0.0,-3.2983481e-24,0.0,-2.4458836e-16,4.222146e-20,-2.690571e-26,0.63953227,-0.008252143,0.5568253,0.40381452,0.0021519244,-0.001441262
1431,2022-05-30,0.117260374,0.050290953,0.017250484,0.057894714,1.5788162e-05,-1.2394218e-11,-0.0,1.5788175e-05,8.977098e-27,-0.0,-2.3966275e-24,0.0,-2.0736002e-16,1.7199966e-20,-6.492841e-27,0.6384092,-0.011362932,0.62471396,0.40381452,0.0058399932,-0.002594686
1432,2022-05-31,0.116924874,0.0492596,0.017531013,0.05825509,1.1915511e-05,-1.0611834e-11,-0.0,1.1915522e-05,6.84421e-27,-0.0,-1.7414243e-24,0.0,-1.7579814e-16,7.0068345e-21,-1.5668413e-27,0.62699264,-0.011203096,0.5535804,0.40381452,-0.0038472733,-0.0037540162
1433,2022-06-01,0.11657992,0.04935136,0.018304108,0.05796906,8.992776e-06,-9.085771e-12,-0.0,8.992785e-06,5.2180807e-27,-0.0,-1.265344e-24,0.0,-1.4904022e-16,2.8544088e-21,-3.7810747e-28,0.63780683,-0.008660237,0.5792024,0.40381452,0.0053579826,-0.004918837
1434,2022-06-02,0.11624265,0.050072167,0.018840238,0.05775549,6.786953e-06,-7.779167e-12,-0.0,6.7869605e-06,3.9783064e-27,-0.0,-9.194173e-25,0.0,-1.2635508e-16,1.1628146e-21,-9.1244253e-29,0.6280206,-0.005236808,0.7189118,0.40381452,-0.007385782,-0.006088719
1435,2022-06-03,0.11578533,0.04976296,0.019215094,0.05757925,5.1221928e-06,-6.660464e-12,-0.0,5.1221996e-06,3.0330924e-27,-0.0,-6.6806194e-25,0.0,-1.07122814e-16,4.7370156e-22,-2.2018909e-29,0.6439421,-0.0024790403,0.72242105,0.40381452,0.007522067,-0.0072632213
1436,2022-06-04,0.11543552,0.0497912,0.01968061,0.05764901,3.865779e-06,-5.702638e-12,-0.0,3.865785e-06,2.3124539e-27,-0.0,-4.854235e-25,0.0,-9.081785e-17,1.9297413e-22,-5.313565e-30,0.6268616,-0.0014323617,0.6787483,0.40381452,-0.009638912,-0.0084419
1437,2022-06-05,0.11509608,0.049629852,0.019972187,0.05834174,2.9175485e-06,-4.8825553e-12,-0.0,2.9175533e-06,1.7630332e-27,-0.0,-3.5271573e-25,0.0,-7.699464e-17,7.861283e-23,-1.28226065e-30,0.637068,-0.0023170165,0.6080255,0.40381452,0.0021519244,-0.009624298
1438,2022-06-06,0.11470965,0.049480584,0.02020612,0.058489673,2.2019078e-06,-4.1804065e-12,-0.0,2.201912e-06,1.3441504e-27,-0.0,-2.5628836e-25,0.0,-6.527542e-17,3.2024897e-23,-3.0943295e-31,0.63720214,-0.0045306464,0.61014354,0.40381452,0.0058399932,-0.010809952
1439,2022-06-07,0.11438829,0.04902383,0.020372119,0.05843193,1.6618055e-06,-3.5792322e-12,-0.0,1.661809e-06,1.024791e-27,-0.0,-1.8622283e-25,0.0,-5.5339974e-17,1.30461414e-23,-7.467183e-32,0.6232262,-0.0069604455,0.596216,0.40381452,-0.0038472733,-0.011998386
1440,2022-06-08,0.11382878,0.048983637,0.020478038,0.057323545,1.2541839e-06,-3.064511e-12,-0.0,1.2541869e-06,7.813088e-28,-0.0,-1.353122e-25,0.0,-4.6916778e-17,5.314671e-24,-1.801968e-32,0.628126,-0.008472613,0.592771,0.40381452,0.0053579826,-0.013189122
1441,2022-06-09,0.11375353,0.050807707,0.020539356,0.056865674,9.4654706e-07,-2.623811e-12,-0.0,9.465497e-07,5.9567607e-28,-0.0,-9.8319815e-26,0.0,-3.9775665e-17,2.1650639e-24,-4.3484783e-33,0.61563045,-0.00838381,0.6398752,0.40381452,-0.007385782,-0.014381676
1442,2022-06-10,0.113278374,0.05323046,0.020568473,0.056719463,7.1436995e-07,-2.246487e-12,-0.0,7.143722e-07,4.5414815e-28,-0.0,-7.14406e-26,0.0,-3.3721483e-17,8.819927e-25,-1.0493674e-33,0.6328276,-0.0067309896,0.5692512,0.40381452,0.007522067,-0.015575545
1443,2022-06-11,0.11303079,0.05260802,0.020575903,0.056630477,5.391432e-07,-1.923425e-12,-0.0,5.391451e-07,3.462462e-28,-0.0,-5.190977e-26,0.0,-2.8588798e-17,3.5930174e-25,-2.5323156e-34,0.61601406,-0.0042370474,0.64757127,0.40381452,-0.009638912,-0.016770232
1444,2022-06-12,0.112731606,0.052267484,0.020565275,0.05648923,4.0689756e-07,-1.6468217e-12,-0.0,4.068992e-07,2.6398084e-28,-0.0,-3.7718392e-26,0.0,-2.4237351e-17,1.4637053e-25,-6.110941e-35,0.6280659,-0.0019893325,0.6745322,0.40381452,0.0021519244,-0.017965231
1445,2022-06-13,0.11287669,0.05406635,0.02054478,0.056513123,3.070902e-07,-1.4099961e-12,-0.0,3.0709163e-07,2.012611e-28,-0.0,-2.740673e-26,0.0,-2.0548229e-17,5.962769e-26,-1.4746819e-35,0.63353527,-0.0009604936,0.61549497,0.40381452,0.0058399932,-0.019160017
1446,2022-06-14,0.11240208,0.05387131,0.020515226,0.05672496,2.3176443e-07,-1.2072278e-12,-0.0,2.3176564e-07,1.5344305e-28,-0.0,-1.9914125e-26,0.0,-1.742062e-17,2.4290827e-26,-3.5586775e-36,0.62156314,-0.0015638563,0.5831913,0.40381452,-0.0038472733,-0.020354075
1447,2022-06-15,0.11122332,0.05408483,0.020472795,0.05668786,1.7491524e-07,-1.0336193e-12,-0.0,1.7491628e-07,1.1698621e-28,-0.0,-1.4469892e-26,0.0,-1.476906e-17,9.8954735e-27,-8.587739e-37,0.6266699,-0.003424631,0.6658468,0.40381452,0.0053579826,-0.021546878
1448,2022-06-16,0.11081151,0.053916533,0.020410152,0.057531785,1.320105e-07,-8.849769e-13,-0.0,1.3201138e-07,8.919122e-29,-0.0,-1.0514034e-26,0.0,-1.2521089e-17,4.031168e-27,-2.0723787e-37,0.6108937,-0.005467233,0.61259633,0.40381452,-0.007385782,-0.02273789
1449,2022-06-17,0.11090456,0.054213822,0.020350186,0.057709802,9.962979e-08,-7.577105e-13,-0.0,9.963055e-08,6.800009e-29,-0.0,-7.639648e-27,0.0,-1.06152775e-17,1.6421967e-27,-5.001029e-38,0.62429017,-0.006298267,0.6277552,0.40381452,0.007522067,-0.023926582
1450,2022-06-18,0.11056339,0.056210108,0.020286206,0.057639923,7.519171e-08,-6.487459e-13,-0.0,7.5192354e-08,5.1843813e-29,-0.0,-5.551079e-27,0.0,-8.9995456e-18,6.6898977e-28,-1.2068399e-38,0.60901356,-0.0047493647,0.57182646,0.40381452,-0.009638912,-0.02511241
1451,2022-06-19,0.11014709,0.05612786,0.020218236,0.057269182,5.6748004e-08,-5.554513e-13,-0.0,5.6748558e-08,3.9526134e-29,-0.0,-4.0334943e-27,0.0,-7.629742e-18,2.725297e-28,-0.0,0.62305623,-0.00037781833,0.612085,0.40381452,0.0021519244,-0.026294818
1452,2022-06-20,0.109807074,0.055562973,0.020330587,0.056975484,4.282833e-08,-4.7557314e-13,-0.0,4.2828805e-08,3.013504e-29,-0.0,-2.9307954e-27,0.0,-6.468433e-18,1.1102177e-28,-0.0,0.63112587,0.006268435,0.62711096,0.40381452,0.0058399932,-0.02747327
1453,2022-06-21,0.10997166,0.055373173,0.02081071,0.057655655,3.2322998e-08,-4.0718207e-13,-0.0,3.2323406e-08,2.2975195e-29,-0.0,-2.1295583e-27,0.0,-5.483885e-18,4.522749e-29,-0.0,0.6288648,0.013733528,0.58631605,0.40381452,-0.0038472733,-0.028647209
1454,2022-06-22,0.109632164,0.0552045,0.021141794,0.057780635,2.4394508e-08,-3.4862618e-13,-0.0,2.4394856e-08,1.7516471e-29,-0.0,-1.547368e-27,0.0,-4.6491926e-18,1.8424546e-29,-0.0,0.6431866,0.020071086,0.65972346,0.40381452,0.0053579826,-0.029816072
1455,2022-06-23,0.10926539,0.057700895,0.02136582,0.057728887,1.8410786e-08,-2.9849108e-13,-0.0,1.8411084e-08,1.3354696e-29,-0.0,-1.1243399e-27,0.0,-3.941548e-18,7.505698e-30,-0.0,0.63497066,0.023460224,0.6011486,0.40381452,-0.007385782,-0.030979307
1456,2022-06-24,0.10892356,0.058778554,0.021523092,0.057599306,1.3894807e-08,-2.5556575e-13,-0.0,1.3895063e-08,1.0181727e-29,-0.0,-8.169617e-28,0.0,-3.3416122e-18,3.0576333e-30,-0.0,0.64883304,0.022808276,0.625314,0.40381452,0.007522067,-0.032136362
1457,2022-06-25,0.108548455,0.058597725,0.02162226,0.057448577,1.0486549e-08,-2.1881347e-13,-0.0,1.0486768e-08,7.76263e-30,-0.0,-5.936162e-28,0.0,-2.8329914e-18,1.2456033e-30,-0.0,0.6252344,0.018128473,0.65777,0.40381452,-0.009638912,-0.033286657
1458,2022-06-26,0.108224064,0.05725403,0.021677388,0.057106875,7.914299e-09,-1.873464e-13,-0.0,7.914487e-09,5.9182906e-30,-0.0,-4.313301e-28,0.0,-2.4017872e-18,5.0742757e-31,-0.0,0.62635636,0.010557197,0.6397725,0.40381452,0.0021519244,-0.03442964
1459,2022-06-27,0.107610345,0.057080455,0.021781076,0.056901585,5.9729968e-09,-1.6040457e-13,-0.0,5.973157e-09,4.5121518e-30,-0.0,-3.134107e-28,0.0,-2.0362155e-18,2.067133e-31,-0.0,0.61946476,0.0020015126,0.6331426,0.40381452,0.0058399932,-0.035564747
1460,2022-06-28,0.10717471,0.058868,0.02173143,0.056992877,4.5078745e-09,-1.3733716e-13,-0.0,4.5080117e-09,3.4401006e-30,-0.0,-2.2772875e-28,0.0,-1.726287e-18,8.420981e-32,-0.0,0.60258013,-0.005462779,0.58568394,0.40381452,-0.0038472733,-0.03669141
1461,2022-06-29,0.10684475,0.059623756,0.021800352,0.05677254,3.4021321e-09,-1.1758702e-13,-0.0,3.4022498e-09,2.62276e-30,-0.0,-1.65471e-28,0.0,-1.463532e-18,3.430497e-32,-0.0,0.60616964,-0.010235182,0.6437151,0.40381452,0.0053579826,-0.037809063
1462,2022-06-30,0.10626273,0.059366614,0.02183765,0.05699104,2.5676175e-09,-1.00677116e-13,-0.0,2.567718e-09,1.9996133e-30,-0.0,-1.2023363e-28,0.0,-1.2407705e-18,1.3974985e-32,-0.0,0.59031296,-0.011656682,0.54358894,0.40381452,-0.007385782,-0.038917147
1463,2022-07-01,0.10551519,0.059850104,0.021870835,0.05696211,1.937801e-09,-8.619897e-14,-0.0,1.9378872e-09,1.524521e-30,-0.0,-8.7363486e-29,0.0,-1.0519151e-18,5.6930587e-33,-0.0,0.605376,-0.01014377,0.66396517,0.40381452,0.007522067,-0.040015094
1464,2022-07-02,0.105026774,0.059604317,0.021862723,0.056712277,1.4624725e-09,-7.380291e-14,-0.0,1.4625463e-09,1.1623069e-30,-0.0,-6.347958e-29,0.0,-8.918051e-19,2.3192094e-33,-0.0,0.58932346,-0.0069559356,0.58272135,0.40381452,-0.009638912,-0.041102346
1465,2022-07-03,0.10407835,0.060211994,0.021840457,0.05652763,1.1037378e-09,-6.3189485e-14,-0.0,1.1038009e-09,8.861521e-31,-0.0,-4.612518e-29,0.0,-7.560651e-19,9.447879e-34,-0.0,0.6027542,-0.0036923795,0.62978864,0.40381452,0.0021519244,-0.04217834
1466,2022-07-04,0.10350208,0.06003315,0.02178189,0.05650122,8.329975e-10,-5.4102346e-14,-0.0,8.330516e-10,6.7560945e-31,-0.0,-3.3515222e-29,0.0,-6.4098577e-19,3.8488293e-34,-0.0,0.6065233,-0.0017070471,0.54857004,0.40381452,0.0058399932,-0.043242518
1467,2022-07-05,0.1033299,0.060001522,0.021729289,0.05614706,6.286676e-10,-4.632202e-14,-0.0,6.287139e-10,5.1509e-31,-0.0,-2.4352648e-29,0.0,-5.434225e-19,1.5679166e-34,-0.0,0.59522665,-0.0016540057,0.57874835,0.40381452,-0.0038472733,-0.044294327
1468,2022-07-06,0.10351905,0.059473123,0.021863814,0.056341536,4.744582e-10,-3.966056e-14,-0.0,4.7449783e-10,3.9270873e-31,-0.0,-1.7694985e-29,0.0,-4.607092e-19,6.3873e-35,-0.0,0.60171616,-0.0033206132,0.586183,0.40381452,0.0053579826,-0.04533322
1469,2022-07-07,0.102929085,0.061247956,0.021947984,0.056313053,3.5807515e-10,-3.3957066e-14,-0.0,3.581091e-10,2.9940424e-31,-0.0,-1.2857433e-29,0.0,-3.905855e-19,2.602026e-35,-0.0,0.58671314,-0.005795011,0.6579716,0.40381452,-0.007385782,-0.04635864
1470,2022-07-08,0.10262911,0.06081927,0.022053013,0.056203894,2.7024014e-10,-2.907378e-14,-0.0,2.702692e-10,2.282682e-31,-0.0,-9.3423965e-30,0.0,-3.311352e-19,1.0600002e-35,-0.0,0.59778285,-0.007889014,0.57719916,0.40381452,0.007522067,-0.047370046
1471,2022-07-09,0.1024721,0.060323957,0.022065595,0.056155663,2.0395044e-10,-2.4892748e-14,-0.0,2.0397534e-10,1.7403348e-31,-0.0,-6.788321e-30,0.0,-2.8073375e-19,4.318175e-36,-0.0,0.578182,-0.008644081,0.60261303,0.40381452,-0.009638912,-0.0483669
1472,2022-07-10,0.10248003,0.06015375,0.022117263,0.05661752,1.5392128e-10,-2.131298e-14,-0.0,1.539426e-10,1.3268451e-31,-0.0,-4.932492e-30,0.0,-2.3800377e-19,1.7591163e-36,-0.0,0.5902651,-0.0077212187,0.5709276,0.40381452,0.0021519244,-0.049348664
1473,2022-07-11,0.10222039,0.059858996,0.022140324,0.056683775,1.1616406e-10,-1.824801e-14,-0.0,1.1618231e-10,1.0115973e-31,-0.0,-3.5840202e-30,0.0,-2.0177767e-19,7.1661986e-37,-0.0,0.59471875,-0.0055244574,0.60188884,0.40381452,0.0058399932,-0.05031481
1474,2022-07-12,0.101775356,0.059675105,0.022142788,0.0561674,8.766853e-11,-1.5623807e-14,-0.0,8.768416e-11,7.712498e-32,-0.0,-2.6042009e-30,0.0,-1.7106545e-19,2.9193298e-37,-0.0,0.58545005,-0.0030130583,0.5742398,0.40381452,-0.0038472733,-0.05126481
1475,2022-07-13,0.10151702,0.06106447,0.022131177,0.05599194,6.6162895e-11,-1.3376985e-14,-0.0,6.617627e-11,5.88007e-32,-0.0,-1.89225e-30,0.0,-1.450279e-19,1.1892618e-37,-0.0,0.5963995,-0.0012795149,0.56752104,0.40381452,0.0053579826,-0.05219816
1476,2022-07-14,0.10125121,0.060703356,0.022242041,0.0558202,4.9932555e-11,-1.1453272e-14,-0.0,4.9944007e-11,4.4830122e-32,-0.0,-1.3749362e-30,0.0,-1.2295347e-19,4.844755e-38,-0.0,0.5822688,-0.0010624944,0.64276195,0.40381452,-0.007385782,-0.05311434
1477,2022-07-15,0.10070698,0.060831632,0.022545224,0.055384893,3.7683526e-11,-9.806205e-15,-0.0,3.769333e-11,3.417884e-32,-0.0,-9.990487e-31,0.0,-1.04238955e-19,1.9736319e-38,-0.0,0.5944013,-0.002391137,0.6293734,0.40381452,0.007522067,-0.05401285
1478,2022-07-16,0.09962604,0.060680993,0.022752697,0.05513241,2.8439208e-11,-8.395997e-15,-0.0,2.8447604e-11,2.6058218e-32,-0.0,-7.259232e-31,0.0,-8.837294e-20,0.0,-0.0,0.5729657,-0.004508882,0.6230514,0.40381452,-0.009638912,-0.05489318
1479,2022-07-17,0.09936614,0.06053333,0.022900641,0.05496183,2.1462552e-11,-7.188588e-15,-0.0,2.1469741e-11,1.9866995e-32,-0.0,-5.2746627e-31,0.0,-7.492186e-20,0.0,-0.0,0.58185446,-0.0061190897,0.6104517,0.40381452,0.0021519244,-0.05575486
1480,2022-07-18,0.09899747,0.060030427,0.023029486,0.05482966,1.6197313e-11,-6.1548146e-15,-0.0,1.6203467e-11,1.5146755e-32,-0.0,-3.832646e-31,0.0,-6.351813e-20,0.0,-0.0,0.58407354,-0.0058706347,0.55874383,0.40381452,0.0058399932,-0.0565974
1481,2022-07-19,0.09866707,0.0598903,0.023135787,0.05478282,1.2223677e-11,-5.2697054e-15,-0.0,1.2228947e-11,1.1548005e-32,-0.0,-2.7848564e-31,0.0,-5.3850156e-20,0.0,-0.0,0.5761167,-0.0029062359,0.5329534,0.40381452,-0.0038472733,-0.05742034
1482,2022-07-20,0.09846296,0.061410878,0.023202674,0.054269,9.224819e-12,-4.5118815e-15,-0.0,9.229331e-12,8.804292e-33,-0.0,-2.023517e-31,0.0,-4.5653727e-20,0.0,-0.0,0.591029,0.002734156,0.5832681,0.40381452,0.0053579826,-0.058223207
1483,2022-07-21,0.098255835,0.061566815,0.023534186,0.053985216,6.9616214e-12,-3.863038e-15,-0.0,6.9654846e-12,6.712462e-33,-0.0,-1.4703167e-31,0.0,-3.8704857e-20,0.0,-0.0,0.58478075,0.0100155,0.6416539,0.40381452,-0.007385782,-0.05900555
1484,2022-07-22,0.09795697,0.061158597,0.023765314,0.053803265,5.253626e-12,-3.3075042e-15,-0.0,5.2569338e-12,5.1176348e-33,-0.0,-1.0683533e-31,0.0,-3.281366e-20,0.0,-0.0,0.60542154,0.017167684,0.57027406,0.40381452,0.007522067,-0.059766933
1485,2022-07-23,0.09729791,0.061056167,0.023924025,0.05408667,3.964638e-12,-2.8318598e-15,-0.0,3.96747e-12,3.901725e-33,-0.0,-7.76281e-32,0.0,-2.7819157e-20,0.0,-0.0,0.59225905,0.022225536,0.57156235,0.40381452,-0.009638912,-0.060506918
1486,2022-07-24,0.09736621,0.0609197,0.024030682,0.054085802,2.991872e-12,-2.4246168e-15,-0.0,2.9942967e-12,2.9747062e-33,-0.0,-5.64057e-32,0.0,-2.3584853e-20,0.0,-0.0,0.60481036,0.023666613,0.5773674,0.40381452,0.0021519244,-0.061225094
1487,2022-07-25,0.097183466,0.060808554,0.024204014,0.054110408,2.2577552e-12,-2.0759382e-15,-0.0,2.2598312e-12,2.2679398e-33,-0.0,-4.09852e-32,0.0,-1.9995046e-20,0.0,-0.0,0.6049646,0.020924663,0.6370909,0.40381452,0.0058399932,-0.061921045
1488,2022-07-26,0.09675666,0.059696987,0.024322141,0.054069653,1.7037439e-12,-1.7774025e-15,-0.0,1.7055214e-12,1.7290954e-33,-0.0,-2.978044e-32,0.0,-1.6951637e-20,0.0,-0.0,0.5868152,0.014596856,0.5937019,0.40381452,-0.0038472733,-0.06259436
1489,2022-07-27,0.09658213,0.061289087,0.024197169,0.05401065,1.2856553e-12,-1.5217985e-15,-0.0,1.2871771e-12,1.31827605e-33,-0.0,-2.16389e-32,0.0,-1.437146e-20,0.0,-0.0,0.58827555,0.0062687136,0.5866005,0.40381452,0.0053579826,-0.06324467
1490,2022-07-28,0.09682672,0.0608409,0.02409383,0.05359726,9.701448e-13,-1.3029521e-15,-0.0,9.714477e-13,1.0050642e-33,-0.0,-1.5723138e-32,0.0,-1.2184006e-20,0.0,-0.0,0.5659308,-0.0019850447,0.49664116,0.40381452,-0.007385782,-0.0638716
1491,2022-07-29,0.09666699,0.060761336,0.024005624,0.05319033,7.320475e-13,-1.1155776e-15,-0.0,7.331631e-13,7.6626886e-34,-0.0,-1.1424659e-32,0.0,-1.0329501e-20,0.0,-0.0,0.57323396,-0.008252143,0.597899,0.40381452,0.007522067,-0.06447478
1492,2022-07-30,0.09650382,0.060750086,0.02392466,0.05297739,5.523717e-13,-9.551491e-16,-0.0,5.533268e-13,5.842095e-34,-0.0,-8.301323e-33,0.0,-8.757267e-21,0.0,-0.0,0.5519148,-0.011362932,0.52143615,0.40381452,-0.009638912,-0.06505386
1493,2022-07-31,0.09635826,0.060534872,0.023669127,0.052533254,4.167845e-13,-8.1779125e-16,-0.0,4.1760229e-13,4.45406e-34,-0.0,-6.0318615e-33,0.0,-7.4243386e-21,0.0,-0.0,0.5622504,-0.011203096,0.5325662,0.40381452,0.0021519244,-0.0656085
1494,2022-08-01,0.096173584,0.060937766,0.023675153,0.052322634,3.144692e-13,-7.0018666e-16,-0.0,3.1516939e-13,3.3958108e-34,-0.0,-4.3828377e-33,0.0,-6.2942944e-21,0.0,-0.0,0.56796503,-0.008660237,0.5475481,0.40381452,0.0058399932,-0.066138394
1495,2022-08-02,0.09575313,0.06070226,0.023671838,0.05215206,2.372626e-13,-5.9949445e-16,-0.0,2.3786208e-13,2.588993e-34,-0.0,-3.184633e-33,0.0,-5.3362516e-21,0.0,-0.0,0.5603665,-0.005236808,0.61844605,0.40381452,-0.0038472733,-0.06664322
1496,2022-08-03,0.09574049,0.060694873,0.023582054,0.052041706,1.7900403e-13,-5.132826e-16,-0.0,1.7951732e-13,1.973869e-34,-0.0,-2.3140005e-33,0.0,-4.5240305e-21,0.0,-0.0,0.57162994,-0.0024790403,0.59082925,0.40381452,0.0053579826,-0.06712268
1497,2022-08-04,0.09561219,0.06183883,0.023508502,0.051856223,1.3504436e-13,-4.3946862e-16,-0.0,1.3548383e-13,1.5048934e-34,-0.0,-1.6813863e-33,0.0,-3.8354366e-21,0.0,-0.0,0.5602356,-0.0014323617,0.558152,0.40381452,-0.007385782,-0.06757651
1498,2022-08-05,0.095587395,0.061503228,0.023430176,0.05095396,1.0187497e-13,-3.7626966e-16,-0.0,1.0225124e-13,1.1473426e-34,-0.0,-1.2217196e-33,0.0,-3.2516514e-21,0.0,-0.0,0.57249,-0.0023170165,0.5680356,0.40381452,0.007522067,-0.06800442
1499,2022-08-06,0.095490605,0.06293419,0.023361266,0.050553065,7.684807e-14,-3.2215924e-16,-0.0,7.7170224e-14,8.7474315e-35,-0.0,-8.877191e-34,0.0,-2.7567238e-21,0.0,-0.0,0.55357796,-0.0045306464,0.5458813,0.40381452,-0.009638912,-0.06840617
1500,2022-08-07,0.09583945,0.06370996,0.02330339,0.050348166,5.796545e-14,-2.7583024e-16,-0.0,5.824128e-14,6.669112e-35,-0.0,-6.450295e-34,0.0,-2.337128e-21,0.0,-0.0,0.5634254,-0.0069604455,0.56593907,0.40381452,0.0021519244,-0.068781525
1501,2022-08-08,0.095613144,0.06364726,0.023253199,0.050237462,4.3719216e-14,-2.3616377e-16,-0.0,4.3955382e-14,5.0845836e-35,-0.0,-4.686878e-34,0.0,-1.9813979e-21,0.0,-0.0,0.5648027,-0.008472613,0.5782559,0.40381452,0.0058399932,-0.06913026
1502,2022-08-09,0.09554374,0.06412902,0.023428526,0.05031836,3.2971445e-14,-2.0220159e-16,-0.0,3.3173646e-14,3.876527e-35,-0.0,-3.4055534e-34,0.0,-1.6798131e-21,0.0,-0.0,0.55555093,-0.00838381,0.5859416,0.40381452,-0.0038472733,-0.06945217
1503,2022-08-10,0.095792435,0.06425983,0.023556987,0.05036718,2.4863415e-14,-1.7312346e-16,-0.0,2.503654e-14,2.9554947e-35,-0.0,-2.4745247e-34,0.0,-1.4241318e-21,0.0,-0.0,0.5666709,-0.0067309896,0.48900545,0.40381452,0.0053579826,-0.069747046
1504,2022-08-11,0.09574735,0.064212315,0.023649324,0.050525174,1.8747145e-14,-1.4822698e-16,-0.0,1.8895374e-14,2.2532927e-35,-0.0,-1.7980253e-34,0.0,-1.2073673e-21,0.0,-0.0,0.55631113,-0.0042370474,0.60230994,0.40381452,-0.007385782,-0.07001474
1505,2022-08-12,0.09568175,0.0645952,0.023716306,0.050494235,1.41336485e-14,-1.2691083e-16,-0.0,1.426056e-14,1.7179283e-35,-0.0,-1.3064712e-34,0.0,-1.0235962e-21,0.0,-0.0,0.5735797,-0.0019893325,0.5012802,0.40381452,0.007522067,-0.070255086
1506,2022-08-13,0.09562832,0.06434138,0.02380156,0.050464895,1.0653953e-14,-1.0866008e-16,-0.0,1.0762614e-14,1.3097622e-35,-0.0,-9.493008e-35,0.0,-8.677966e-22,0.0,-0.0,0.55698335,-0.0009604936,0.5214218,0.40381452,-0.009638912,-0.07046792
1507,2022-08-14,0.09560313,0.06562948,0.023864007,0.050363958,8.029637e-15,-9.303393e-17,-0.0,8.1226716e-15,9.985731e-36,-0.0,-6.897757e-35,0.0,-7.357108e-22,0.0,-0.0,0.5692101,-0.0015638563,0.4394739,0.40381452,0.0021519244,-0.070653126
1508,2022-08-15,0.095619746,0.06561488,0.023909027,0.05040682,6.050621e-15,-7.965494e-17,-0.0,6.1302764e-15,7.613201e-36,-0.0,-5.01201e-35,0.0,-6.2372967e-22,0.0,-0.0,0.5709697,-0.003424631,0.5821278,0.40381452,0.0058399932,-0.07081061
1509,2022-08-16,0.09510941,0.06586074,0.023941781,0.050471403,4.558391e-15,-6.819995e-17,-0.0,4.6265914e-15,5.804365e-36,-0.0,-3.6417995e-35,0.0,-5.287929e-22,0.0,-0.0,0.5589431,-0.005467233,0.5133989,0.40381452,-0.0038472733,-0.07094025
1510,2022-08-17,0.09507878,0.06616304,0.023967247,0.050485823,3.4333509e-15,-5.8392274e-17,-0.0,3.4917436e-15,4.425294e-36,-0.0,-2.6461841e-35,0.0,-4.483063e-22,0.0,-0.0,0.5675272,-0.006298267,0.5719319,0.40381452,0.0053579826,-0.07104198
1511,2022-08-18,0.09482897,0.06636681,0.024301914,0.050351616,2.5852644e-15,-4.999502e-17,-0.0,2.63526e-15,3.3738794e-36,-0.0,-1.9227556e-35,0.0,-3.8007038e-22,0.0,-0.0,0.55641294,-0.0047493647,0.5462168,0.40381452,-0.007385782,-0.07111573
1512,2022-08-19,0.09484264,0.06642036,0.024477653,0.0502259,1.946056e-15,-4.2805356e-17,-0.0,1.988862e-15,2.5722724e-36,-0.0,-1.397102e-35,0.0,-3.2222057e-22,0.0,-0.0,0.5757639,-0.00037781833,0.5332467,0.40381452,0.007522067,-0.07116147
1513,2022-08-20,0.094775565,0.06635939,0.024651503,0.049660176,1.4643676e-15,-3.6649617e-17,-0.0,1.5010176e-15,1.961121e-36,-0.0,-1.0151545e-35,0.0,-2.7317597e-22,0.0,-0.0,0.5647116,0.006268435,0.584784,0.40381452,-0.009638912,-0.07117915
1514,2022-08-21,0.09464752,0.066785336,0.024784558,0.049438402,1.1014564e-15,-3.1379123e-17,-0.0,1.1328357e-15,1.4951742e-36,-0.0,-7.37626e-36,0.0,-2.3159638e-22,0.0,-0.0,0.5841871,0.013733528,0.58678985,0.40381452,0.0021519244,-0.07116877
1515,2022-08-22,0.0944102,0.06683145,0.024893701,0.04935838,8.280977e-16,-2.6866565e-17,-0.0,8.5496446e-16,1.1399328e-36,-0.0,-5.3596975e-36,0.0,-1.9634552e-22,0.0,-0.0,0.59408903,0.020071086,0.5728384,0.40381452,0.0058399932,-0.071130335
